"uri","label_foi","label_list","label","comment","definition"
"http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty",,"GL_Layer","mineralConcKindProperty","The Mineral Concentration Kind Property identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 74"
"http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty","GL_Surface",,"mineralConcKindProperty","The Mineral Concentration Kind Property identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 74"
"http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty","GL_Profile",,"mineralConcKindProperty","The Mineral Concentration Kind Property identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 74"
"http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty","GL_Plot",,"mineralConcKindProperty","The Mineral Concentration Kind Property identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 74"
"http://w3id.org/glosis/model/layerhorizon/mineralConcKindProperty",,"GL_Plot","mineralConcKindProperty","The Mineral Concentration Kind Property identifies the specific type of mineral concentrations found in soil, such as gypsum, calcite, or hematite. This classification aids in understanding soil genesis and chemistry. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 74"
"http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty",,"GL_Layer","mineralConcNatureProperty","The Mineral Concentration Nature Property examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 77"
"http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty","GL_Surface",,"mineralConcNatureProperty","The Mineral Concentration Nature Property examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 77"
"http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty","GL_Profile",,"mineralConcNatureProperty","The Mineral Concentration Nature Property examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 77"
"http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty","GL_Plot",,"mineralConcNatureProperty","The Mineral Concentration Nature Property examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 77"
"http://w3id.org/glosis/model/layerhorizon/mineralConcNatureProperty",,"GL_Plot","mineralConcNatureProperty","The Mineral Concentration Nature Property examines the origin and composition of concentrated minerals in soil. It provides clues about weathering, leaching, and other pedogenic processes. Source: Soil Survey Staff (2014). Keys to Soil Taxonomy.","Guidelines for Soil Description issued by the FAO: table 77"
"http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty",,"GL_Layer","mineralConcShapeProperty","The Mineral Concentration Shape Property describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 75,2"
"http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty","GL_Surface",,"mineralConcShapeProperty","The Mineral Concentration Shape Property describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 75,2"
"http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty","GL_Profile",,"mineralConcShapeProperty","The Mineral Concentration Shape Property describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 75,2"
"http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty","GL_Plot",,"mineralConcShapeProperty","The Mineral Concentration Shape Property describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 75,2"
"http://w3id.org/glosis/model/layerhorizon/mineralConcShapeProperty",,"GL_Plot","mineralConcShapeProperty","The Mineral Concentration Shape Property describes the physical shape of mineral accumulations, such as rounded, angular, or irregular. These shapes help infer soil formation processes and transport history. Source: Brady, N.C., & Weil, R.R. (2008). The Nature and Properties of Soils.","Guidelines for Soil Description issued by the FAO: table 75,2"
"http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty",,"GL_Layer","mineralConcSizeeProperty","The Mineral Concentration Size Property measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 75,1"
"http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty","GL_Surface",,"mineralConcSizeeProperty","The Mineral Concentration Size Property measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 75,1"
"http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty","GL_Profile",,"mineralConcSizeeProperty","The Mineral Concentration Size Property measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 75,1"
"http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty","GL_Plot",,"mineralConcSizeeProperty","The Mineral Concentration Size Property measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 75,1"
"http://w3id.org/glosis/model/layerhorizon/mineralConcSizeProperty",,"GL_Plot","mineralConcSizeeProperty","The Mineral Concentration Size Property measures the dimensions of concentrated mineral deposits in soil, typically expressed in millimeters. Size categories range from small grains to large nodules or concretions. Source: FAO (2006). Guidelines for Soil Description.","Guidelines for Soil Description issued by the FAO: table 75,1"
"http://w3id.org/glosis/model/layerhorizon/mineralConcVolumeProperty",,"GL_Layer","mineralConcVolumeProperty","The Mineral Concentration Volume Property quantifies the proportion of soil volume occupied by mineral concentrations. It is used to assess the impact of these materials on soil structure and permeability. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 73"
"http://w3id.org/glosis/model/layerhorizon/mineralConcVolumeProperty","GL_Surface",,"mineralConcVolumeProperty","The Mineral Concentration Volume Property quantifies the proportion of soil volume occupied by mineral concentrations. It is used to assess the impact of these materials on soil structure and permeability. Source: Soil Survey Manual (USDA, 2017).","Guidelines for Soil Description issued by the FAO: table 73"
